full_name,epoch_mjd,a,e,i,om,w,ma,n,first_obs,H,per_y
"       (2003 QN91)",57000,42.39544906923678,.1053340473191707,4.336123037463856,18.80088828882123,304.8288259592373,25.07762193217736,.003570468567519351,2003-08-23,7.3,276.049561767278
"       (2003 TL58)",57000,43.74746779901282,.05005257148920308,7.728082353322191,255.189804606126,225.095421502447,330.3525001949308,.003406235678754949,2003-10-03,7.3,289.359391516862
"       (2003 UF292)",52949,44.78007428518788,.1267656329093455,30.89636674669683,58.61320541254699,354.0504153815137,.04717225347872481,.003289098346164405,2003-10-23,7.3,299.664582701502
"       (2003 UL292)",52950,44.89903096791194,.07487037909952,3.942552920421481,120.6789298601766,288.5056543785952,.0507248002528496,.003276035671370641,2003-10-24,7.3,300.85944789337
"       (2004 DK71)",53071,44.31996920732738,.08927040634008963,5.937488412325258,116.9289849900621,53.24551744765617,.004298115732332446,.003340449410250544,2004-02-27,7.3,295.057988408102
"       (2004 DG77)",57000,43.91414289277492,.1252888989347563,47.59729640908522,352.8045904407275,294.9137060020655,269.6540227069884,.003386861660501182,2004-02-27,7.3,291.014627158319
"       (2004 ET95)",53080,43.7851961,0.0384028,1.7219,84.25973999999999,107.89442,.002710000000000825,.003401834061010903,2004-03-15,7.3,289.73379232809
"       (2004 HZ78)",57000,39.66580781716333,.1520496974851367,13.29793818595108,25.73552896164447,219.6738410300308,344.6013674364269,.003945296242286888,2004-04-26,7.3,249.823136930331
"       (2004 HO79)",57000,55.37069571429619,.4145393576977087,5.622271206509226,53.62876628902463,119.8226816772635,32.53435306454483,.002392126286422738,2004-04-22,7.3,412.029368583836
"       (2004 QH29)",57000,50.55049493314817,.2233859504157675,12.03899689828033,326.7036868045318,19.09827922740249,355.6864081841147,.002742306264721661,2004-08-19,7.3,359.415101094697
"       (2004 VV130)",57000,39.5901816817956,.1912405721086356,23.92741977045779,46.45873099038803,29.58988690848197,353.3421263490416,.003956606241517925,2004-11-09,7.3,249.109014949496
"       (2004 VA131)",57000,45.60331104885241,.09676518833993888,.7643752704765651,207.5648459300785,186.4105594917823,14.78185344840723,.003200438675437716,2004-11-09,7.3,307.965995702997
"       (2005 EF304)",57000,87.29982233644371,.5584581556487015,18.68121810580871,15.52967637275658,198.0751822258391,357.912073094933,.001208325759676388,2005-03-11,7.3,815.695829932092
"       (2005 GB187)",57000,39.52361813418501,.2379539932250742,14.68133125289305,217.0680905748092,348.8929332094289,17.35143802107558,.003966605703201834,2005-04-10,7.3,248.48103318461
"       (2005 TN74)",57000,42.43771512910774,.243397296702495,2.171718687294201,179.2262555005522,224.8535296630087,349.6480383626321,.003565135856153878,2005-10-08,7.3,276.46247524235
"       (2005 VA123)",57000,39.63621884691125,.2507434760805384,1.516930858358439,39.8317317713537,318.1398121401515,54.73394099410198,.003949714891705944,2005-11-02,7.3,249.543653248817
"       (2006 QK181)",53999,42.93540998587123,.1247752474127804,19.61393117179509,172.7008549120576,170.8263184633914,.1164936577190143,.003503326808619774,2006-08-22,7.3,281.340091065004
"       (2006 QL181)",53970,43.13946533429703,.09861111358195815,1.862411864949876,81.87529447686688,262.3063060665713,.01070168556970352,.003478499430518912,2006-08-22,7.3,283.34812267614
"       (2007 CJ66)",54146,43.82853404414615,.02050275807002701,3.089207963271607,113.4225916052551,22.18400591041487,.01191422126571266,.003396789674499835,2007-02-14,7.3,290.164060132068
"       (2009 JA19)",54971,47.66522991476598,.3625032362589323,15.89672503475065,66.42393348858847,14.8387334879177,57.51036439186871,.002995032473734175,2009-05-14,7.3,329.087010578783
"       (2010 HG109)",55332,39.83642923664041,.2333982537592242,29.16440377713477,47.82181086664006,184.2835833434374,.0996810263772048,.003919976550361378,2010-04-21,7.3,251.436780476835
"       (2011 UM411)",57000,42.2123726395394,.1471864813644306,9.40177654604584,11.48907310326982,196.2535445848761,188.354252426825,.00359372159136574,2011-10-24,7.3,274.263394731417
"       (2013 RD98)",57000,39.41638001780985,.2319952706890637,19.5656556734479,145.0040208889127,104.3658796586004,125.0357852209661,.003982804318380305,2013-09-12,7.3,247.47042650802
"       (2006 HD123)",53885,41.51789825411068,.01840368793206441,2.637516568611832,72.35464401726942,97.24914636511765,64.55410850808101,.003684266468788676,2006-04-28,7.3047,267.523071883455
"       (2014 UF224)",56977,46.2314500855528,.1637078603156821,27.13634548020789,174.2879543415705,323.195380938112,275.5227331553716,.003135434989156436,2014-10-26,7.3579,314.350731804754
" 15807 (1994 GV9)",57000,43.92595285884958,.06420296367682798,.563504454932883,176.8321523050197,307.6468414404635,69.08654743185745,.003385495860897599,1994-05-05,7.4,291.132030244526
" 38084 (1999 HB12)",57000,55.82541541522104,.4165720771783665,13.14005946070513,166.3634544588819,66.27274754331157,356.5474675559209,.002362958687002324,1999-04-18,7.4,417.115326132905
" 69988 (1998 WA31)",57000,55.20038174948916,.4272546875799753,9.467846008033447,20.78146229264551,309.8446076672795,42.10256687815136,.002403205737137034,1998-10-22,7.4,410.129797934714
" 85627 (1998 HP151)",57000,43.95326297438628,.08532644729628187,1.513002478817505,55.94214692285956,250.889776271769,312.8778828253192,.003382341012545397,1998-04-28,7.4,291.403581043952
" 95625 (2002 GX32)",57000,53.11187963454261,.3773668189427836,13.93028129429142,28.13344766032701,185.5778642331897,16.79684368401888,.002546341022673369,2002-04-08,7.4,387.075523109925
"118378 (1999 HT11)",57000,43.81380592442839,.1131377292886766,5.056874090110287,87.87777750812319,187.3821422532997,321.560495916574,.003398502577361526,1999-04-17,7.4,290.017812531059
"131696 (2001 XT254)",57000,53.47243605591729,.3287541908634198,.5161903761917637,359.6323387744029,133.0137486323427,359.0991337292223,.002520630106559013,2001-12-09,7.4,391.02376854217
"181867 (1999 CV118)",57000,53.26748080652251,.2946935900982424,5.46710978018299,305.5795927768144,148.8355075150211,29.90331315802173,.002535191889489425,1999-02-10,7.4,388.777783430846
"181871 (1999 CO153)",57000,43.97720025784454,.0882723558627739,.8038739595971919,278.0295203525498,163.1277922294655,54.20063830829004,.003379579819130927,1999-02-12,7.4,291.6416643833
"181902 (1999 RD215)",57000,121.944922031793,.6913660755426297,25.94631485217397,210.3093458804616,138.3033637137057,6.922770463881419,.0007319113692089745,1999-09-06,7.4,1346.64704612088
"183964 (2004 DJ71)",57000,53.61248627845249,.3892951785324483,11.29592313620721,101.5618895450434,56.21416214822661,359.0439857746974,.00251075971472544,2004-02-26,7.4,392.560975702662
"308460 (2005 SC278)",57000,34.78844756052942,.06668351620417814,1.521473900162686,27.49578641705002,51.76048426915512,304.7522125496761,.004803430383380113,2005-09-22,7.4,205.192165744262
"       (1998 WV24)",57000,39.06792872100015,.03663352682113488,1.518470111549287,183.73268729,162.7728374686623,77.55881000764519,.004036207581876036,1998-11-18,7.4,244.196132972288
"       (1999 CF119)",57000,90.30750456111267,.5713820276641077,19.6806679121988,303.4011645967096,200.0571812000108,1.74805325174845,.001148466446266089,1999-02-11,7.4,858.210778879992
"       (1999 CJ119)",57000,45.65663325879583,.07311020850066355,3.196232619577473,313.3158701997807,187.5647561866491,5.515210368085661,.003194833642354682,1999-02-11,7.4,308.506292878875
